"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"285","Union Station Drive Northeast, Northeast Washington, Washington","31","2500 Horse Stable Road, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1501,1239,1817
"285","Union Station Drive Northeast, Northeast Washington, Washington","32","200 Quackenbos Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1027,798,1320
"285","Union Station Drive Northeast, Northeast Washington, Washington","33","5900 Sligo Mill Road Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1230,840,1800
"285","Union Station Drive Northeast, Northeast Washington, Washington","35","300 Oglethorpe Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1089,842,1407
"285","Union Station Drive Northeast, Northeast Washington, Washington","37","0 Longfellow Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",997,739,1343
"285","Union Station Drive Northeast, Northeast Washington, Washington","38","0 Wisconsin Circle, Northwest Washington, Chevy Chase","3/16/2019 - 3/16/2019, Every day, Daily Average",1774,1433,2196
"285","Union Station Drive Northeast, Northeast Washington, Washington","39","Stage Road Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1645,1473,1836
"285","Union Station Drive Northeast, Northeast Washington, Washington","40","5700 14th Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1601,1351,1897
"285","Union Station Drive Northeast, Northeast Washington, Washington","42","600 Jefferson Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1222,1071,1393
"285","Union Station Drive Northeast, Northeast Washington, Washington","43","5100 42nd Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1584,1285,1951
"285","Union Station Drive Northeast, Northeast Washington, Washington","45","3700 Jenifer Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1936,1856,2019
"285","Union Station Drive Northeast, Northeast Washington, Washington","46","5200 Nebraska Avenue Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1865,1505,2309
"285","Union Station Drive Northeast, Northeast Washington, Washington","49","800 Jefferson Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1270,1043,1545
"285","Union Station Drive Northeast, Northeast Washington, Washington","50","5500 1st Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",941,694,1274
"285","Union Station Drive Northeast, Northeast Washington, Washington","51","4400 Garrison Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1997,1825,2185
"285","Union Station Drive Northeast, Northeast Washington, Washington","52","5200 Kansas Avenue Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1051,768,1436
"285","Union Station Drive Northeast, Northeast Washington, Washington","53","4800 Butterworth Place Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1668,1404,1980
"285","Union Station Drive Northeast, Northeast Washington, Washington","54","300 Hamilton Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1305,1061,1604
"285","Union Station Drive Northeast, Northeast Washington, Washington","56","1300 Farragut Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1540,1195,1984
"285","Union Station Drive Northeast, Northeast Washington, Washington","57","4600 36th Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1706,1522,1911
"285","Union Station Drive Northeast, Northeast Washington, Washington","59","200 Allison Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",832,602,1149
"285","Union Station Drive Northeast, Northeast Washington, Washington","60","200 Hawaii Avenue Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",781,499,1222
"285","Union Station Drive Northeast, Northeast Washington, Washington","62","4900 Derussey Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1429,1230,1658
"285","Union Station Drive Northeast, Northeast Washington, Washington","63","4500 South Dakota Avenue Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1131,936,1366
"285","Union Station Drive Northeast, Northeast Washington, Washington","66","3100 Gates Road Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1658,1355,2028
"285","Union Station Drive Northeast, Northeast Washington, Washington","67","5000 12th Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1169,1060,1288
"285","Union Station Drive Northeast, Northeast Washington, Washington","71","4500 40th Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1575,1266,1958
"285","Union Station Drive Northeast, Northeast Washington, Washington","72","4800 4th Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1018,764,1355
"285","Union Station Drive Northeast, Northeast Washington, Washington","74","800 Decatur Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1208,956,1525
"285","Union Station Drive Northeast, Northeast Washington, Washington","76","4300 13th Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1285,1038,1590
"285","Union Station Drive Northeast, Northeast Washington, Washington","77","600 Webster Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1135,908,1418
"285","Union Station Drive Northeast, Northeast Washington, Washington","78","4500 15th Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1497,1185,1890
"285","Union Station Drive Northeast, Northeast Washington, Washington","79","4900 Rodman Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1724,1421,2090
"285","Union Station Drive Northeast, Northeast Washington, Washington","84","3800 Windom Place Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1542,1240,1916
"285","Union Station Drive Northeast, Northeast Washington, Washington","85","3700 Warren Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1696,1474,1950
"285","Union Station Drive Northeast, Northeast Washington, Washington","86","3500 International Court Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1668,1458,1908
"285","Union Station Drive Northeast, Northeast Washington, Washington","87","4200 Linnean Avenue Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1579,1276,1953
"285","Union Station Drive Northeast, Northeast Washington, Washington","88","1900 Varnum Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1081,867,1347
"285","Union Station Drive Northeast, Northeast Washington, Washington","89","4400 8th Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1019,708,1464
"285","Union Station Drive Northeast, Northeast Washington, Washington","91","4300 13th Place Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1079,842,1382
"285","Union Station Drive Northeast, Northeast Washington, Washington","92","3800 Argyle Terrace Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1523,1292,1794
"285","Union Station Drive Northeast, Northeast Washington, Washington","93","4400 Springdale Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1692,1422,2012
"285","Union Station Drive Northeast, Northeast Washington, Washington","94","3700 37th Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1425,1172,1732
"285","Union Station Drive Northeast, Northeast Washington, Washington","95","3000 Tilden Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1614,1418,1836
"285","Union Station Drive Northeast, Northeast Washington, Washington","96","4000 Connecticut Avenue Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1508,1205,1886
"285","Union Station Drive Northeast, Northeast Washington, Washington","97","Scale Gate Road Northeast, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",676,445,1026
"285","Union Station Drive Northeast, Northeast Washington, Washington","98","4000 5th Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1183,856,1633
"285","Union Station Drive Northeast, Northeast Washington, Washington","99","700 Taylor Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1209,951,1536
"285","Union Station Drive Northeast, Northeast Washington, Washington","100","3900 14th Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1307,998,1710
"285","Union Station Drive Northeast, Northeast Washington, Washington","101","1200 Shepherd Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1164,911,1485
"285","Union Station Drive Northeast, Northeast Washington, Washington","102","2700 Quebec Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1492,1198,1857
"285","Union Station Drive Northeast, Northeast Washington, Washington","103","3300 Rowland Place Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1568,1370,1794
"285","Union Station Drive Northeast, Northeast Washington, Washington","104","3600 John McCormack Drive Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",825,583,1165
"285","Union Station Drive Northeast, Northeast Washington, Washington","105","900 Quincy Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",871,633,1197
"285","Union Station Drive Northeast, Northeast Washington, Washington","106","1400 Quincy Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1001,781,1282
"285","Union Station Drive Northeast, Northeast Washington, Washington","107","2400 Otis Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1048,841,1305
"285","Union Station Drive Northeast, Northeast Washington, Washington","108","3700 12th Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",922,694,1223
"285","Union Station Drive Northeast, Northeast Washington, Washington","110","3700 10th Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1178,884,1568
"285","Union Station Drive Northeast, Northeast Washington, Washington","111","800 Randolph Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1086,816,1444
"285","Union Station Drive Northeast, Northeast Washington, Washington","112","3800 7th Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1165,843,1609
"285","Union Station Drive Northeast, Northeast Washington, Washington","113","1900 Lawrence Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",889,662,1192
"285","Union Station Drive Northeast, Northeast Washington, Washington","114","3100 17th Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1301,1027,1646
"285","Union Station Drive Northeast, Northeast Washington, Washington","115","1400 Ogden Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1317,988,1754
"285","Union Station Drive Northeast, Northeast Washington, Washington","116","700 Otis Place Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1045,755,1444
"285","Union Station Drive Northeast, Northeast Washington, Washington","117","4300 Klingle Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1691,1362,2098
"285","Union Station Drive Northeast, Northeast Washington, Washington","118","Saint Albans Bridge, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1424,1146,1768
"285","Union Station Drive Northeast, Northeast Washington, Washington","119","3100 Macomb Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1419,1218,1652
"285","Union Station Drive Northeast, Northeast Washington, Washington","120","3200 19th Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1412,1148,1735
"285","Union Station Drive Northeast, Northeast Washington, Washington","122","0 Olmsted Walk, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1372,1107,1699
"285","Union Station Drive Northeast, Northeast Washington, Washington","123","800 Otis Place Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1186,854,1645
"285","Union Station Drive Northeast, Northeast Washington, Washington","124","3500 11th Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1216,900,1642
"285","Union Station Drive Northeast, Northeast Washington, Washington","126","3300 Connecticut Avenue Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1387,1115,1725
"285","Union Station Drive Northeast, Northeast Washington, Washington","127","800 Newton Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",867,577,1301
"285","Union Station Drive Northeast, Northeast Washington, Washington","128","3000 Clinton Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1027,822,1282
"285","Union Station Drive Northeast, Northeast Washington, Washington","129","400 Park Road Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",949,698,1288
"285","Union Station Drive Northeast, Northeast Washington, Washington","130","3300 7th Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",814,585,1131
"285","Union Station Drive Northeast, Northeast Washington, Washington","131","4800 Foxhall Crescent Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1588,1323,1905
"285","Union Station Drive Northeast, Northeast Washington, Washington","132","700 Morton Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1151,831,1593
"285","Union Station Drive Northeast, Northeast Washington, Washington","133","1400 Irving Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",888,585,1347
"285","Union Station Drive Northeast, Northeast Washington, Washington","134","The Westchester 'A' Building, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1579,1244,2004
"285","Union Station Drive Northeast, Northeast Washington, Washington","135","1200 Beach Drive Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1349,1109,1640
"285","Union Station Drive Northeast, Northeast Washington, Washington","136","1200 Lawrence Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",999,752,1325
"285","Union Station Drive Northeast, Northeast Washington, Washington","138","2800 Chancellor's Way Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",774,553,1081
"285","Union Station Drive Northeast, Northeast Washington, Washington","139","1400 Newton Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1302,957,1770
"285","Union Station Drive Northeast, Northeast Washington, Washington","140","2500 1st Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",619,436,878
"285","Union Station Drive Northeast, Northeast Washington, Washington","141","2900 Garfield Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1593,1287,1971
"285","Union Station Drive Northeast, Northeast Washington, Washington","142","1400 Irving Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1211,911,1609
"285","Union Station Drive Northeast, Northeast Washington, Washington","143","500 Irving Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",855,624,1169
"285","Union Station Drive Northeast, Northeast Washington, Washington","144","100 Michigan Avenue Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",728,504,1051
"285","Union Station Drive Northeast, Northeast Washington, Washington","145","3000 10th Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",943,713,1247
"285","Union Station Drive Northeast, Northeast Washington, Washington","146","2900 Thayer Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",928,686,1254
"285","Union Station Drive Northeast, Northeast Washington, Washington","147","3100 11th Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",998,739,1346
"285","Union Station Drive Northeast, Northeast Washington, Washington","148","3500 Commodore Joshua Barney Drive Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",870,707,1070
"285","Union Station Drive Northeast, Northeast Washington, Washington","149","3000 Normanstone Drive Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1342,1073,1676
"285","Union Station Drive Northeast, Northeast Washington, Washington","150","2600 Connecticut Avenue Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1332,1049,1689
"285","Union Station Drive Northeast, Northeast Washington, Washington","151","2800 18th Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1354,1049,1746
"285","Union Station Drive Northeast, Northeast Washington, Washington","152","2700 Woodley Road Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1422,1095,1845
"285","Union Station Drive Northeast, Northeast Washington, Washington","153","3400 Observatory Lane Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1368,1106,1691
"285","Union Station Drive Northeast, Northeast Washington, Washington","154","1100 Girard Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1070,796,1436
"285","Union Station Drive Northeast, Northeast Washington, Washington","155","McMillan Drive Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",687,460,1024
"285","Union Station Drive Northeast, Northeast Washington, Washington","156","400 Howard Place Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",897,662,1214
"285","Union Station Drive Northeast, Northeast Washington, Washington","157","1600 Evarts Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",840,541,1303
"285","Union Station Drive Northeast, Northeast Washington, Washington","158","1300 Girard Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1221,934,1595
"285","Union Station Drive Northeast, Northeast Washington, Washington","159","2400 22nd Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",750,547,1026
"285","Union Station Drive Northeast, Northeast Washington, Washington","160","2300 44th Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1441,1158,1792
"285","Union Station Drive Northeast, Northeast Washington, Washington","161","2300 Lincoln Road Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",501,333,752
"285","Union Station Drive Northeast, Northeast Washington, Washington","162","1700 Kalorama Road Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1239,941,1630
"285","Union Station Drive Northeast, Northeast Washington, Washington","163","3900 Benton Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1609,1260,2053
"285","Union Station Drive Northeast, Northeast Washington, Washington","164","2500 Reed Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",811,583,1127
"285","Union Station Drive Northeast, Northeast Washington, Washington","165","1000 Evarts Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",843,598,1187
"285","Union Station Drive Northeast, Northeast Washington, Washington","167","600 Edgewood Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",751,514,1096
"285","Union Station Drive Northeast, Northeast Washington, Washington","168","2100 30th Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",766,620,946
"285","Union Station Drive Northeast, Northeast Washington, Washington","169","2600 15th Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1223,893,1673
"285","Union Station Drive Northeast, Northeast Washington, Washington","170","1300 W Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",660,488,891
"285","Union Station Drive Northeast, Northeast Washington, Washington","171","2400 9th Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",850,617,1169
"285","Union Station Drive Northeast, Northeast Washington, Washington","172","1900 9th Place Northwest, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",682,497,934
"285","Union Station Drive Northeast, Northeast Washington, Washington","173","1400 Chapin Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1053,801,1382
"285","Union Station Drive Northeast, Northeast Washington, Washington","174","2600 Rock Creek Drive Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1259,998,1587
"285","Union Station Drive Northeast, Northeast Washington, Washington","175","2400 20th Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1245,981,1578
"285","Union Station Drive Northeast, Northeast Washington, Washington","176","3500 S Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1666,1295,2142
"285","Union Station Drive Northeast, Northeast Washington, Washington","177","1800 California Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1225,935,1603
"285","Union Station Drive Northeast, Northeast Washington, Washington","178","Metropolitan Branch Trail, Eckington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",656,497,864
"285","Union Station Drive Northeast, Northeast Washington, Washington","179","2200 Kalorama Road Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1235,978,1558
"285","Union Station Drive Northeast, Northeast Washington, Washington","180","2000 Georgia Avenue Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",696,501,966
"285","Union Station Drive Northeast, Northeast Washington, Washington","181","600 W Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",650,483,873
"285","Union Station Drive Northeast, Northeast Washington, Washington","182","4400 Canal Road Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1046,804,1360
"285","Union Station Drive Northeast, Northeast Washington, Washington","183","2100 11th Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",948,689,1304
"285","Union Station Drive Northeast, Northeast Washington, Washington","184","1400 V Street Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1020,738,1409
"285","Union Station Drive Northeast, Northeast Washington, Washington","185","2000 4th Street Northeast, Northeast Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",595,409,863
"285","Union Station Drive Northeast, Northeast Washington, Washington","186","4700 Whitehaven Parkway Northwest, Northwest Washington, Washington","3/16/2019 - 3/16/2019, Every day, Daily Average",1425,1171,1733
