"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"285","Union Station Drive Northeast, Northeast Washington, Washington","33","5900 Sligo Mill Road Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1011,804,1270
"285","Union Station Drive Northeast, Northeast Washington, Washington","34","3900 Livingston Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1438,1221,1693
"285","Union Station Drive Northeast, Northeast Washington, Washington","35","300 Oglethorpe Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",968,790,1185
"285","Union Station Drive Northeast, Northeast Washington, Washington","37","0 Longfellow Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",932,741,1170
"285","Union Station Drive Northeast, Northeast Washington, Washington","38","0 Wisconsin Circle, Northwest Washington, Chevy Chase","3/23/2019 - 3/23/2019, Every day, Daily Average",1746,1418,2149
"285","Union Station Drive Northeast, Northeast Washington, Washington","39","Stage Road Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1555,1189,2033
"285","Union Station Drive Northeast, Northeast Washington, Washington","40","5700 14th Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1668,1243,2237
"285","Union Station Drive Northeast, Northeast Washington, Washington","42","600 Jefferson Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1185,900,1560
"285","Union Station Drive Northeast, Northeast Washington, Washington","43","5100 42nd Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1941,1632,2308
"285","Union Station Drive Northeast, Northeast Washington, Washington","45","3700 Jenifer Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1971,1622,2393
"285","Union Station Drive Northeast, Northeast Washington, Washington","46","5200 Nebraska Avenue Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1956,1584,2414
"285","Union Station Drive Northeast, Northeast Washington, Washington","49","800 Jefferson Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1265,946,1691
"285","Union Station Drive Northeast, Northeast Washington, Washington","50","5500 1st Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",879,696,1109
"285","Union Station Drive Northeast, Northeast Washington, Washington","52","5200 Kansas Avenue Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1067,797,1427
"285","Union Station Drive Northeast, Northeast Washington, Washington","53","4800 Butterworth Place Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1552,1349,1785
"285","Union Station Drive Northeast, Northeast Washington, Washington","54","300 Hamilton Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",996,825,1202
"285","Union Station Drive Northeast, Northeast Washington, Washington","56","1300 Farragut Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1576,1163,2134
"285","Union Station Drive Northeast, Northeast Washington, Washington","57","4600 36th Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1700,1406,2055
"285","Union Station Drive Northeast, Northeast Washington, Washington","58","5200 1st Place Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1015,777,1325
"285","Union Station Drive Northeast, Northeast Washington, Washington","59","200 Allison Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",806,609,1066
"285","Union Station Drive Northeast, Northeast Washington, Washington","60","200 Hawaii Avenue Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",753,577,981
"285","Union Station Drive Northeast, Northeast Washington, Washington","62","4900 Derussey Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1816,1625,2028
"285","Union Station Drive Northeast, Northeast Washington, Washington","63","4500 South Dakota Avenue Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1223,909,1644
"285","Union Station Drive Northeast, Northeast Washington, Washington","66","3100 Gates Road Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1712,1390,2108
"285","Union Station Drive Northeast, Northeast Washington, Washington","67","5000 12th Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1346,1028,1761
"285","Union Station Drive Northeast, Northeast Washington, Washington","71","4500 40th Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1774,1575,1997
"285","Union Station Drive Northeast, Northeast Washington, Washington","72","4800 4th Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1025,774,1356
"285","Union Station Drive Northeast, Northeast Washington, Washington","74","800 Decatur Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1237,954,1602
"285","Union Station Drive Northeast, Northeast Washington, Washington","75","4700 Fort Totten Drive Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1014,750,1369
"285","Union Station Drive Northeast, Northeast Washington, Washington","76","4300 13th Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1624,1182,2230
"285","Union Station Drive Northeast, Northeast Washington, Washington","77","600 Webster Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1121,839,1496
"285","Union Station Drive Northeast, Northeast Washington, Washington","78","4500 15th Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1506,1146,1978
"285","Union Station Drive Northeast, Northeast Washington, Washington","79","4900 Rodman Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1557,1313,1845
"285","Union Station Drive Northeast, Northeast Washington, Washington","82","4300 44th Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1653,1365,2000
"285","Union Station Drive Northeast, Northeast Washington, Washington","84","3800 Windom Place Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1676,1480,1896
"285","Union Station Drive Northeast, Northeast Washington, Washington","85","3700 Warren Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1674,1404,1995
"285","Union Station Drive Northeast, Northeast Washington, Washington","86","3500 International Court Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1675,1404,1997
"285","Union Station Drive Northeast, Northeast Washington, Washington","87","4200 Linnean Avenue Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1762,1401,2215
"285","Union Station Drive Northeast, Northeast Washington, Washington","88","1900 Varnum Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1191,877,1615
"285","Union Station Drive Northeast, Northeast Washington, Washington","89","4400 8th Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",908,719,1146
"285","Union Station Drive Northeast, Northeast Washington, Washington","91","4300 13th Place Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1101,819,1479
"285","Union Station Drive Northeast, Northeast Washington, Washington","92","3800 Argyle Terrace Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1360,1168,1582
"285","Union Station Drive Northeast, Northeast Washington, Washington","93","4400 Springdale Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1509,1284,1772
"285","Union Station Drive Northeast, Northeast Washington, Washington","94","3700 37th Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1531,1304,1797
"285","Union Station Drive Northeast, Northeast Washington, Washington","95","3000 Tilden Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1622,1347,1952
"285","Union Station Drive Northeast, Northeast Washington, Washington","96","4000 Connecticut Avenue Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1623,1019,2583
"285","Union Station Drive Northeast, Northeast Washington, Washington","97","Scale Gate Road Northeast, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",657,482,894
"285","Union Station Drive Northeast, Northeast Washington, Washington","98","4000 5th Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1172,885,1551
"285","Union Station Drive Northeast, Northeast Washington, Washington","99","700 Taylor Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1334,1091,1629
"285","Union Station Drive Northeast, Northeast Washington, Washington","100","3900 14th Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1337,960,1861
"285","Union Station Drive Northeast, Northeast Washington, Washington","101","1200 Shepherd Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1309,866,1976
"285","Union Station Drive Northeast, Northeast Washington, Washington","102","2700 Quebec Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1599,1251,2042
"285","Union Station Drive Northeast, Northeast Washington, Washington","103","3300 Rowland Place Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1547,1288,1856
"285","Union Station Drive Northeast, Northeast Washington, Washington","104","3600 John McCormack Drive Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",799,574,1111
"285","Union Station Drive Northeast, Northeast Washington, Washington","105","900 Quincy Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",932,656,1323
"285","Union Station Drive Northeast, Northeast Washington, Washington","106","1400 Quincy Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1043,772,1408
"285","Union Station Drive Northeast, Northeast Washington, Washington","107","2400 Otis Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1049,829,1326
"285","Union Station Drive Northeast, Northeast Washington, Washington","108","3700 12th Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",985,701,1383
"285","Union Station Drive Northeast, Northeast Washington, Washington","109","Canal Road Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1400,1158,1692
"285","Union Station Drive Northeast, Northeast Washington, Washington","110","3700 10th Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1218,818,1811
"285","Union Station Drive Northeast, Northeast Washington, Washington","111","800 Randolph Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1062,781,1442
"285","Union Station Drive Northeast, Northeast Washington, Washington","112","3800 7th Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1160,859,1564
"285","Union Station Drive Northeast, Northeast Washington, Washington","113","1900 Lawrence Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",909,713,1158
"285","Union Station Drive Northeast, Northeast Washington, Washington","114","3100 17th Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1289,986,1684
"285","Union Station Drive Northeast, Northeast Washington, Washington","115","1400 Ogden Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1232,899,1686
"285","Union Station Drive Northeast, Northeast Washington, Washington","116","700 Otis Place Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",985,730,1328
"285","Union Station Drive Northeast, Northeast Washington, Washington","117","4300 Klingle Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1490,1213,1828
"285","Union Station Drive Northeast, Northeast Washington, Washington","118","Saint Albans Bridge, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1396,1105,1763
"285","Union Station Drive Northeast, Northeast Washington, Washington","119","3100 Macomb Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1481,1214,1805
"285","Union Station Drive Northeast, Northeast Washington, Washington","120","3200 19th Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1353,1139,1605
"285","Union Station Drive Northeast, Northeast Washington, Washington","122","0 Olmsted Walk, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1407,1092,1811
"285","Union Station Drive Northeast, Northeast Washington, Washington","123","800 Otis Place Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1012,746,1371
"285","Union Station Drive Northeast, Northeast Washington, Washington","124","3500 11th Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1221,845,1763
"285","Union Station Drive Northeast, Northeast Washington, Washington","126","3300 Connecticut Avenue Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1522,1184,1955
"285","Union Station Drive Northeast, Northeast Washington, Washington","127","800 Newton Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",857,630,1164
"285","Union Station Drive Northeast, Northeast Washington, Washington","128","3000 Clinton Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",978,796,1201
"285","Union Station Drive Northeast, Northeast Washington, Washington","129","400 Park Road Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",924,685,1244
"285","Union Station Drive Northeast, Northeast Washington, Washington","130","3300 7th Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",824,568,1194
"285","Union Station Drive Northeast, Northeast Washington, Washington","131","4800 Foxhall Crescent Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1449,1257,1669
"285","Union Station Drive Northeast, Northeast Washington, Washington","132","700 Morton Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1090,779,1524
"285","Union Station Drive Northeast, Northeast Washington, Washington","133","1400 Irving Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",830,668,1030
"285","Union Station Drive Northeast, Northeast Washington, Washington","134","The Westchester 'A' Building, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1600,1204,2125
"285","Union Station Drive Northeast, Northeast Washington, Washington","135","1200 Beach Drive Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1379,1125,1690
"285","Union Station Drive Northeast, Northeast Washington, Washington","136","1200 Lawrence Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",877,650,1182
"285","Union Station Drive Northeast, Northeast Washington, Washington","138","2800 Chancellor's Way Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",733,514,1044
"285","Union Station Drive Northeast, Northeast Washington, Washington","139","1400 Newton Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1180,875,1589
"285","Union Station Drive Northeast, Northeast Washington, Washington","140","2500 1st Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",601,433,833
"285","Union Station Drive Northeast, Northeast Washington, Washington","141","2900 Garfield Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1498,1179,1902
"285","Union Station Drive Northeast, Northeast Washington, Washington","142","1400 Irving Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1112,825,1497
"285","Union Station Drive Northeast, Northeast Washington, Washington","143","500 Irving Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",820,603,1114
"285","Union Station Drive Northeast, Northeast Washington, Washington","144","100 Michigan Avenue Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",675,469,970
"285","Union Station Drive Northeast, Northeast Washington, Washington","145","3000 10th Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",866,624,1201
"285","Union Station Drive Northeast, Northeast Washington, Washington","146","2900 Thayer Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",936,718,1219
"285","Union Station Drive Northeast, Northeast Washington, Washington","147","3100 11th Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",951,690,1310
"285","Union Station Drive Northeast, Northeast Washington, Washington","148","3500 Commodore Joshua Barney Drive Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",924,726,1174
"285","Union Station Drive Northeast, Northeast Washington, Washington","149","3000 Normanstone Drive Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1296,1015,1654
"285","Union Station Drive Northeast, Northeast Washington, Washington","150","2600 Connecticut Avenue Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1298,951,1770
"285","Union Station Drive Northeast, Northeast Washington, Washington","151","2800 18th Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1335,1051,1695
"285","Union Station Drive Northeast, Northeast Washington, Washington","152","2700 Woodley Road Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1356,1066,1723
"285","Union Station Drive Northeast, Northeast Washington, Washington","153","3400 Observatory Lane Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1335,1038,1715
"285","Union Station Drive Northeast, Northeast Washington, Washington","154","1100 Girard Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1055,761,1460
"285","Union Station Drive Northeast, Northeast Washington, Washington","155","McMillan Drive Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",627,425,924
"285","Union Station Drive Northeast, Northeast Washington, Washington","156","400 Howard Place Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",925,692,1236
"285","Union Station Drive Northeast, Northeast Washington, Washington","157","1600 Evarts Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",791,609,1026
"285","Union Station Drive Northeast, Northeast Washington, Washington","158","1300 Girard Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1099,871,1386
"285","Union Station Drive Northeast, Northeast Washington, Washington","159","2400 22nd Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",788,581,1068
"285","Union Station Drive Northeast, Northeast Washington, Washington","160","2300 44th Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1301,1011,1673
"285","Union Station Drive Northeast, Northeast Washington, Washington","161","2300 Lincoln Road Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",491,332,724
"285","Union Station Drive Northeast, Northeast Washington, Washington","162","1700 Kalorama Road Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1155,910,1465
"285","Union Station Drive Northeast, Northeast Washington, Washington","163","3900 Benton Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1559,1210,2008
"285","Union Station Drive Northeast, Northeast Washington, Washington","164","2500 Reed Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",725,505,1039
"285","Union Station Drive Northeast, Northeast Washington, Washington","165","1000 Evarts Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",833,584,1186
"285","Union Station Drive Northeast, Northeast Washington, Washington","166","400 Evarts Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",727,508,1039
"285","Union Station Drive Northeast, Northeast Washington, Washington","167","600 Edgewood Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",739,568,959
"285","Union Station Drive Northeast, Northeast Washington, Washington","168","2100 30th Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",827,639,1069
"285","Union Station Drive Northeast, Northeast Washington, Washington","169","2600 15th Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1141,872,1492
"285","Union Station Drive Northeast, Northeast Washington, Washington","170","1300 W Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",701,499,983
"285","Union Station Drive Northeast, Northeast Washington, Washington","171","2400 9th Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",839,614,1145
"285","Union Station Drive Northeast, Northeast Washington, Washington","172","1900 9th Place Northwest, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",681,506,915
"285","Union Station Drive Northeast, Northeast Washington, Washington","173","1400 Chapin Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1020,804,1293
"285","Union Station Drive Northeast, Northeast Washington, Washington","174","2600 Rock Creek Drive Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1199,945,1520
"285","Union Station Drive Northeast, Northeast Washington, Washington","175","2400 20th Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1199,757,1898
"285","Union Station Drive Northeast, Northeast Washington, Washington","176","3500 S Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1612,1239,2096
"285","Union Station Drive Northeast, Northeast Washington, Washington","177","1800 California Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1138,887,1459
"285","Union Station Drive Northeast, Northeast Washington, Washington","178","Metropolitan Branch Trail, Eckington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",633,456,878
"285","Union Station Drive Northeast, Northeast Washington, Washington","179","2200 Kalorama Road Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1196,934,1530
"285","Union Station Drive Northeast, Northeast Washington, Washington","180","2000 Georgia Avenue Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",702,500,983
"285","Union Station Drive Northeast, Northeast Washington, Washington","181","600 W Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",589,420,824
"285","Union Station Drive Northeast, Northeast Washington, Washington","182","4400 Canal Road Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",1041,806,1343
"285","Union Station Drive Northeast, Northeast Washington, Washington","183","2100 11th Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",940,702,1258
"285","Union Station Drive Northeast, Northeast Washington, Washington","184","1400 V Street Northwest, Northwest Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",978,756,1265
"285","Union Station Drive Northeast, Northeast Washington, Washington","185","2000 4th Street Northeast, Northeast Washington, Washington","3/23/2019 - 3/23/2019, Every day, Daily Average",564,394,806
