"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"285","Union Station Drive Northeast, Northeast Washington, Washington","52","5200 Kansas Avenue Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1236,904,1689
"285","Union Station Drive Northeast, Northeast Washington, Washington","53","4800 Butterworth Place Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1921,1528,2414
"285","Union Station Drive Northeast, Northeast Washington, Washington","54","300 Hamilton Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1152,879,1508
"285","Union Station Drive Northeast, Northeast Washington, Washington","56","1300 Farragut Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1914,1454,2518
"285","Union Station Drive Northeast, Northeast Washington, Washington","58","5200 1st Place Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1169,858,1590
"285","Union Station Drive Northeast, Northeast Washington, Washington","59","200 Allison Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",884,655,1191
"285","Union Station Drive Northeast, Northeast Washington, Washington","60","200 Hawaii Avenue Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",823,611,1108
"285","Union Station Drive Northeast, Northeast Washington, Washington","62","4900 Derussey Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1954,1572,2428
"285","Union Station Drive Northeast, Northeast Washington, Washington","63","4500 South Dakota Avenue Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1227,900,1671
"285","Union Station Drive Northeast, Northeast Washington, Washington","66","3100 Gates Road Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1716,1385,2124
"285","Union Station Drive Northeast, Northeast Washington, Washington","67","5000 12th Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1268,986,1629
"285","Union Station Drive Northeast, Northeast Washington, Washington","71","4500 40th Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1899,1535,2348
"285","Union Station Drive Northeast, Northeast Washington, Washington","72","4800 4th Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1406,1060,1864
"285","Union Station Drive Northeast, Northeast Washington, Washington","74","800 Decatur Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1473,1171,1851
"285","Union Station Drive Northeast, Northeast Washington, Washington","75","4700 Fort Totten Drive Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1171,831,1648
"285","Union Station Drive Northeast, Northeast Washington, Washington","76","4300 13th Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1592,1318,1922
"285","Union Station Drive Northeast, Northeast Washington, Washington","77","600 Webster Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1403,1103,1784
"285","Union Station Drive Northeast, Northeast Washington, Washington","78","4500 15th Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1853,1392,2466
"285","Union Station Drive Northeast, Northeast Washington, Washington","79","4900 Rodman Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1826,1386,2404
"285","Union Station Drive Northeast, Northeast Washington, Washington","81","5200 Little Falls Road Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",2124,1681,2683
"285","Union Station Drive Northeast, Northeast Washington, Washington","84","3800 Windom Place Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1798,1450,2228
"285","Union Station Drive Northeast, Northeast Washington, Washington","86","3500 International Court Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",2112,1778,2508
"285","Union Station Drive Northeast, Northeast Washington, Washington","87","4200 Linnean Avenue Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1663,1316,2100
"285","Union Station Drive Northeast, Northeast Washington, Washington","88","1900 Varnum Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1111,787,1567
"285","Union Station Drive Northeast, Northeast Washington, Washington","89","4400 8th Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1057,861,1296
"285","Union Station Drive Northeast, Northeast Washington, Washington","91","4300 13th Place Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1074,765,1507
"285","Union Station Drive Northeast, Northeast Washington, Washington","92","3800 Argyle Terrace Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1740,1494,2026
"285","Union Station Drive Northeast, Northeast Washington, Washington","93","4400 Springdale Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1912,1500,2435
"285","Union Station Drive Northeast, Northeast Washington, Washington","94","3700 37th Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1602,1296,1978
"285","Union Station Drive Northeast, Northeast Washington, Washington","96","4000 Connecticut Avenue Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1594,1237,2053
"285","Union Station Drive Northeast, Northeast Washington, Washington","97","Scale Gate Road Northeast, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",737,523,1037
"285","Union Station Drive Northeast, Northeast Washington, Washington","98","4000 5th Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1212,904,1624
"285","Union Station Drive Northeast, Northeast Washington, Washington","99","700 Taylor Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1401,1049,1869
"285","Union Station Drive Northeast, Northeast Washington, Washington","100","3900 14th Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1477,1051,2074
"285","Union Station Drive Northeast, Northeast Washington, Washington","101","1200 Shepherd Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1240,940,1634
"285","Union Station Drive Northeast, Northeast Washington, Washington","102","2700 Quebec Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1547,1229,1945
"285","Union Station Drive Northeast, Northeast Washington, Washington","104","3600 John McCormack Drive Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",917,646,1301
"285","Union Station Drive Northeast, Northeast Washington, Washington","105","900 Quincy Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",926,672,1275
"285","Union Station Drive Northeast, Northeast Washington, Washington","106","1400 Quincy Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1077,738,1569
"285","Union Station Drive Northeast, Northeast Washington, Washington","107","2400 Otis Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1163,925,1460
"285","Union Station Drive Northeast, Northeast Washington, Washington","108","3700 12th Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",965,688,1353
"285","Union Station Drive Northeast, Northeast Washington, Washington","109","Canal Road Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1882,1381,2563
"285","Union Station Drive Northeast, Northeast Washington, Washington","110","3700 10th Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1189,827,1708
"285","Union Station Drive Northeast, Northeast Washington, Washington","111","800 Randolph Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1139,808,1605
"285","Union Station Drive Northeast, Northeast Washington, Washington","112","3800 7th Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1202,839,1721
"285","Union Station Drive Northeast, Northeast Washington, Washington","113","1900 Lawrence Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1101,789,1534
"285","Union Station Drive Northeast, Northeast Washington, Washington","114","3100 17th Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1506,1178,1924
"285","Union Station Drive Northeast, Northeast Washington, Washington","115","1400 Ogden Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1402,976,2013
"285","Union Station Drive Northeast, Northeast Washington, Washington","116","700 Otis Place Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1135,788,1634
"285","Union Station Drive Northeast, Northeast Washington, Washington","117","4300 Klingle Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1759,1324,2336
"285","Union Station Drive Northeast, Northeast Washington, Washington","118","Saint Albans Bridge, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1517,1133,2030
"285","Union Station Drive Northeast, Northeast Washington, Washington","119","3100 Macomb Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1833,1487,2258
"285","Union Station Drive Northeast, Northeast Washington, Washington","120","3200 19th Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1682,1453,1946
"285","Union Station Drive Northeast, Northeast Washington, Washington","122","0 Olmsted Walk, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1511,1175,1941
"285","Union Station Drive Northeast, Northeast Washington, Washington","123","800 Otis Place Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1398,995,1963
"285","Union Station Drive Northeast, Northeast Washington, Washington","124","3500 11th Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1244,863,1792
"285","Union Station Drive Northeast, Northeast Washington, Washington","125","2800 Arizona Avenue Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",2114,1608,2778
"285","Union Station Drive Northeast, Northeast Washington, Washington","126","3300 Connecticut Avenue Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1387,1092,1761
"285","Union Station Drive Northeast, Northeast Washington, Washington","127","800 Newton Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",777,601,1003
"285","Union Station Drive Northeast, Northeast Washington, Washington","128","3000 Clinton Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1119,878,1424
"285","Union Station Drive Northeast, Northeast Washington, Washington","129","400 Park Road Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1024,698,1500
"285","Union Station Drive Northeast, Northeast Washington, Washington","130","3300 7th Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",866,603,1242
"285","Union Station Drive Northeast, Northeast Washington, Washington","131","4800 Foxhall Crescent Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1834,1347,2496
"285","Union Station Drive Northeast, Northeast Washington, Washington","132","700 Morton Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1305,931,1828
"285","Union Station Drive Northeast, Northeast Washington, Washington","133","1400 Irving Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1098,771,1562
"285","Union Station Drive Northeast, Northeast Washington, Washington","134","The Westchester 'A' Building, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1674,1220,2296
"285","Union Station Drive Northeast, Northeast Washington, Washington","135","1200 Beach Drive Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1581,1228,2034
"285","Union Station Drive Northeast, Northeast Washington, Washington","138","2800 Chancellor's Way Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",856,589,1243
"285","Union Station Drive Northeast, Northeast Washington, Washington","139","1400 Newton Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1418,989,2031
"285","Union Station Drive Northeast, Northeast Washington, Washington","140","2500 1st Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",696,480,1007
"285","Union Station Drive Northeast, Northeast Washington, Washington","142","1400 Irving Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1325,959,1830
"285","Union Station Drive Northeast, Northeast Washington, Washington","143","500 Irving Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",986,681,1426
"285","Union Station Drive Northeast, Northeast Washington, Washington","144","100 Michigan Avenue Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",767,518,1133
"285","Union Station Drive Northeast, Northeast Washington, Washington","145","3000 10th Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1037,699,1536
"285","Union Station Drive Northeast, Northeast Washington, Washington","146","2900 Thayer Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1128,834,1524
"285","Union Station Drive Northeast, Northeast Washington, Washington","147","3100 11th Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1107,816,1500
"285","Union Station Drive Northeast, Northeast Washington, Washington","148","3500 Commodore Joshua Barney Drive Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1158,802,1671
"285","Union Station Drive Northeast, Northeast Washington, Washington","149","3000 Normanstone Drive Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1412,1049,1898
"285","Union Station Drive Northeast, Northeast Washington, Washington","150","2600 Connecticut Avenue Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1441,1095,1895
"285","Union Station Drive Northeast, Northeast Washington, Washington","151","2800 18th Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1410,1093,1817
"285","Union Station Drive Northeast, Northeast Washington, Washington","152","2700 Woodley Road Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1579,1204,2070
"285","Union Station Drive Northeast, Northeast Washington, Washington","153","3400 Observatory Lane Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1484,1103,1994
"285","Union Station Drive Northeast, Northeast Washington, Washington","154","1100 Girard Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1185,882,1591
"285","Union Station Drive Northeast, Northeast Washington, Washington","155","McMillan Drive Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",742,512,1074
"285","Union Station Drive Northeast, Northeast Washington, Washington","156","400 Howard Place Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1006,721,1402
"285","Union Station Drive Northeast, Northeast Washington, Washington","157","1600 Evarts Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1046,732,1494
"285","Union Station Drive Northeast, Northeast Washington, Washington","158","1300 Girard Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1317,910,1904
"285","Union Station Drive Northeast, Northeast Washington, Washington","159","2400 22nd Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",946,638,1400
"285","Union Station Drive Northeast, Northeast Washington, Washington","160","2300 44th Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1634,1218,2190
"285","Union Station Drive Northeast, Northeast Washington, Washington","161","2300 Lincoln Road Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",564,372,853
"285","Union Station Drive Northeast, Northeast Washington, Washington","162","1700 Kalorama Road Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1279,948,1724
"285","Union Station Drive Northeast, Northeast Washington, Washington","163","3900 Benton Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1740,1343,2252
"285","Union Station Drive Northeast, Northeast Washington, Washington","164","2500 Reed Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",934,552,1579
"285","Union Station Drive Northeast, Northeast Washington, Washington","165","1000 Evarts Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1087,716,1650
"285","Union Station Drive Northeast, Northeast Washington, Washington","166","400 Evarts Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1029,916,1155
"285","Union Station Drive Northeast, Northeast Washington, Washington","167","600 Edgewood Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1112,693,1783
"285","Union Station Drive Northeast, Northeast Washington, Washington","168","2100 30th Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1033,701,1521
"285","Union Station Drive Northeast, Northeast Washington, Washington","169","2600 15th Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1167,812,1676
"285","Union Station Drive Northeast, Northeast Washington, Washington","170","1300 W Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",803,556,1157
"285","Union Station Drive Northeast, Northeast Washington, Washington","171","2400 9th Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",910,662,1250
"285","Union Station Drive Northeast, Northeast Washington, Washington","172","1900 9th Place Northwest, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",844,556,1280
"285","Union Station Drive Northeast, Northeast Washington, Washington","173","1400 Chapin Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1127,766,1657
"285","Union Station Drive Northeast, Northeast Washington, Washington","174","2600 Rock Creek Drive Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1384,1010,1895
"285","Union Station Drive Northeast, Northeast Washington, Washington","175","2400 20th Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1311,982,1750
"285","Union Station Drive Northeast, Northeast Washington, Washington","176","3500 S Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1819,1420,2328
"285","Union Station Drive Northeast, Northeast Washington, Washington","177","1800 California Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1212,903,1626
"285","Union Station Drive Northeast, Northeast Washington, Washington","178","Metropolitan Branch Trail, Eckington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",806,488,1331
"285","Union Station Drive Northeast, Northeast Washington, Washington","179","2200 Kalorama Road Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1313,980,1757
"285","Union Station Drive Northeast, Northeast Washington, Washington","180","2000 Georgia Avenue Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",754,556,1022
"285","Union Station Drive Northeast, Northeast Washington, Washington","181","600 W Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",809,475,1375
"285","Union Station Drive Northeast, Northeast Washington, Washington","182","4400 Canal Road Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1144,838,1561
"285","Union Station Drive Northeast, Northeast Washington, Washington","183","2100 11th Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",973,705,1341
"285","Union Station Drive Northeast, Northeast Washington, Washington","184","1400 V Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1112,776,1593
"285","Union Station Drive Northeast, Northeast Washington, Washington","185","2000 4th Street Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",713,444,1142
"285","Union Station Drive Northeast, Northeast Washington, Washington","186","4700 Whitehaven Parkway Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1798,1322,2445
"285","Union Station Drive Northeast, Northeast Washington, Washington","187","1700 T Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1186,853,1648
"285","Union Station Drive Northeast, Northeast Washington, Washington","188","Meadow Road Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",983,656,1471
"285","Union Station Drive Northeast, Northeast Washington, Washington","189","1900 Summit Place Northeast, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",466,300,722
"285","Union Station Drive Northeast, Northeast Washington, Washington","190","Anacostia Riverwalk Trail, Northeast Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1133,798,1606
"285","Union Station Drive Northeast, Northeast Washington, Washington","191","1700 32nd Street Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1668,1295,2148
"285","Union Station Drive Northeast, Northeast Washington, Washington","192","2500 Waterside Drive Northwest, Northwest Washington, Washington","3/19/2019 - 3/19/2019, Every day, Daily Average",1412,1122,1776
