"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"285","Union Station Drive Northeast, Northeast Washington, Washington","318","5700 Blaine Street Northeast, Northeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1620,1153,2275
"285","Union Station Drive Northeast, Northeast Washington, Washington","319","2000 C Street Northwest, Northwest Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1026,742,1417
"285","Union Station Drive Northeast, Northeast Washington, Washington","320","3800 Minnesota Avenue Northeast, Northeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1167,770,1768
"285","Union Station Drive Northeast, Northeast Washington, Washington","321","Ellipse Road Northwest, Northwest Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",908,657,1253
"285","Union Station Drive Northeast, Northeast Washington, Washington","322","Hart Senate Office Building, Northeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",320,168,608
"285","Union Station Drive Northeast, Northeast Washington, Washington","323","2100 C Street Northwest, Northwest Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1100,775,1559
"285","Union Station Drive Northeast, Northeast Washington, Washington","324","1100 Constitution Avenue Northwest, Northwest Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",700,500,978
"285","Union Station Drive Northeast, Northeast Washington, Washington","325","300 E. Barrett Prettyman United States Courthouse, Constitution Avenue Northwest, Northwest Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",514,334,788
"285","Union Station Drive Northeast, Northeast Washington, Washington","326","100 46th Street Northeast, Northeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1303,912,1861
"285","Union Station Drive Northeast, Northeast Washington, Washington","327","100 41st Street Northeast, Northeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1124,800,1579
"285","Union Station Drive Northeast, Northeast Washington, Washington","328","700 Constitution Avenue Northwest, Northwest Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",636,437,924
"285","Union Station Drive Northeast, Northeast Washington, Washington","329","22nd Street Northeast, Northeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1036,720,1490
"285","Union Station Drive Northeast, Northeast Washington, Washington","330","1100 Park Street Northeast, Hill East, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",527,375,740
"285","Union Station Drive Northeast, Northeast Washington, Washington","331","1700 Constitution Avenue Northeast, Northeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",716,531,965
"285","Union Station Drive Northeast, Northeast Washington, Washington","332","1500 East Capitol Street Northeast, Northeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",707,491,1016
"285","Union Station Drive Northeast, Northeast Washington, Washington","333","100 59th Place Northeast, Northeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1829,1315,2542
"285","Union Station Drive Northeast, Northeast Washington, Washington","334","100 23rd Street Northwest, Northwest Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1196,836,1709
"285","Union Station Drive Northeast, Northeast Washington, Washington","335","600 Rock Creek Park Trails, Southwest Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",947,607,1476
"285","Union Station Drive Northeast, Northeast Washington, Washington","336","0 42nd Street Northeast, Northeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1415,929,2154
"285","Union Station Drive Northeast, Northeast Washington, Washington","337","4900 Central Avenue Northeast, Northeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1542,1080,2201
"285","Union Station Drive Northeast, Northeast Washington, Washington","338","2000 Constitution Avenue Northwest, Northwest Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1001,680,1473
"285","Union Station Drive Northeast, Northeast Washington, Washington","339","1400 Independence Avenue Southwest, Southwest Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",988,685,1423
"285","Union Station Drive Northeast, Northeast Washington, Washington","340","100 7th Street Northwest, Northwest Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",789,561,1108
"285","Union Station Drive Northeast, Northeast Washington, Washington","341","100 7th Street Northwest, Northwest Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",787,608,1017
"285","Union Station Drive Northeast, Northeast Washington, Washington","342","1200 Madison Drive Northwest, Northwest Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",992,769,1279
"285","Union Station Drive Northeast, Northeast Washington, Washington","343","900 Jefferson Drive Southwest, Southwest Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",856,622,1177
"285","Union Station Drive Northeast, Northeast Washington, Washington","344","4th Street Southwest, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",648,422,992
"285","Union Station Drive Northeast, Northeast Washington, Washington","345","First Street Southwest, Southwest Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",557,365,848
"285","Union Station Drive Northeast, Northeast Washington, Washington","346","1200 East Capitol Street Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",675,420,1082
"285","Union Station Drive Northeast, Northeast Washington, Washington","347","200 East Capitol Street Northeast, Northeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",498,306,808
"285","Union Station Drive Northeast, Northeast Washington, Washington","348","0 7th Street Southeast, Capitol Hill, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",467,308,707
"285","Union Station Drive Northeast, Northeast Washington, Washington","349","Anacostia Riverwalk Trail, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1200,783,1838
"285","Union Station Drive Northeast, Northeast Washington, Washington","350","Fort Dupont Drive Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1394,932,2084
"285","Union Station Drive Northeast, Northeast Washington, Washington","351","4300 Texas Avenue Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1360,903,2046
"285","Union Station Drive Northeast, Northeast Washington, Washington","352","100 19th Street Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1063,704,1602
"285","Union Station Drive Northeast, Northeast Washington, Washington","353","4400 C Street Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1461,937,2277
"285","Union Station Drive Northeast, Northeast Washington, Washington","354","1600 Independence Avenue Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",866,619,1211
"285","Union Station Drive Northeast, Northeast Washington, Washington","355","1900 Massachusetts Avenue Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1057,717,1556
"285","Union Station Drive Northeast, Northeast Washington, Washington","356","4800 Texas Avenue Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1520,989,2335
"285","Union Station Drive Northeast, Northeast Washington, Washington","357","4700 B Street Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1396,982,1982
"285","Union Station Drive Northeast, Northeast Washington, Washington","358","4900 A Street Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1185,890,1576
