"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"285","Union Station Drive Northeast, Northeast Washington, Washington","36","5400 42nd Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1745,1440,2113
"285","Union Station Drive Northeast, Northeast Washington, Washington","37","0 Longfellow Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",956,726,1258
"285","Union Station Drive Northeast, Northeast Washington, Washington","38","0 Wisconsin Circle, Northwest Washington, Chevy Chase","3/17/2019 - 3/17/2019, Every day, Daily Average",1833,1538,2184
"285","Union Station Drive Northeast, Northeast Washington, Washington","39","Stage Road Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1581,1253,1994
"285","Union Station Drive Northeast, Northeast Washington, Washington","40","5700 14th Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1597,1273,2002
"285","Union Station Drive Northeast, Northeast Washington, Washington","42","600 Jefferson Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1155,884,1508
"285","Union Station Drive Northeast, Northeast Washington, Washington","43","5100 42nd Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1941,1713,2199
"285","Union Station Drive Northeast, Northeast Washington, Washington","45","3700 Jenifer Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1937,1750,2142
"285","Union Station Drive Northeast, Northeast Washington, Washington","46","5200 Nebraska Avenue Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1851,1597,2144
"285","Union Station Drive Northeast, Northeast Washington, Washington","48","4400 Jenifer Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1818,1525,2166
"285","Union Station Drive Northeast, Northeast Washington, Washington","49","800 Jefferson Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1385,1101,1741
"285","Union Station Drive Northeast, Northeast Washington, Washington","50","5500 1st Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",906,680,1206
"285","Union Station Drive Northeast, Northeast Washington, Washington","52","5200 Kansas Avenue Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1061,815,1379
"285","Union Station Drive Northeast, Northeast Washington, Washington","53","4800 Butterworth Place Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1973,1707,2280
"285","Union Station Drive Northeast, Northeast Washington, Washington","54","300 Hamilton Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1143,846,1544
"285","Union Station Drive Northeast, Northeast Washington, Washington","56","1300 Farragut Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1552,1315,1830
"285","Union Station Drive Northeast, Northeast Washington, Washington","57","4600 36th Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1893,1517,2361
"285","Union Station Drive Northeast, Northeast Washington, Washington","58","5200 1st Place Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1019,752,1379
"285","Union Station Drive Northeast, Northeast Washington, Washington","59","200 Allison Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",807,598,1088
"285","Union Station Drive Northeast, Northeast Washington, Washington","60","200 Hawaii Avenue Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",759,559,1029
"285","Union Station Drive Northeast, Northeast Washington, Washington","62","4900 Derussey Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1844,1580,2151
"285","Union Station Drive Northeast, Northeast Washington, Washington","63","4500 South Dakota Avenue Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1108,809,1515
"285","Union Station Drive Northeast, Northeast Washington, Washington","66","3100 Gates Road Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1734,1399,2147
"285","Union Station Drive Northeast, Northeast Washington, Washington","67","5000 12th Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1252,991,1581
"285","Union Station Drive Northeast, Northeast Washington, Washington","71","4500 40th Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1864,1557,2230
"285","Union Station Drive Northeast, Northeast Washington, Washington","72","4800 4th Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1045,784,1391
"285","Union Station Drive Northeast, Northeast Washington, Washington","74","800 Decatur Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1264,951,1679
"285","Union Station Drive Northeast, Northeast Washington, Washington","75","4700 Fort Totten Drive Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",884,699,1117
"285","Union Station Drive Northeast, Northeast Washington, Washington","76","4300 13th Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1440,1153,1798
"285","Union Station Drive Northeast, Northeast Washington, Washington","77","600 Webster Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1152,848,1563
"285","Union Station Drive Northeast, Northeast Washington, Washington","78","4500 15th Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1493,1336,1667
"285","Union Station Drive Northeast, Northeast Washington, Washington","79","4900 Rodman Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1649,1385,1962
"285","Union Station Drive Northeast, Northeast Washington, Washington","82","4300 44th Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1794,1372,2344
"285","Union Station Drive Northeast, Northeast Washington, Washington","83","Federal Hall, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1886,1531,2322
"285","Union Station Drive Northeast, Northeast Washington, Washington","84","3800 Windom Place Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1852,1538,2228
"285","Union Station Drive Northeast, Northeast Washington, Washington","85","3700 Warren Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1885,1583,2243
"285","Union Station Drive Northeast, Northeast Washington, Washington","86","3500 International Court Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1844,1506,2257
"285","Union Station Drive Northeast, Northeast Washington, Washington","87","4200 Linnean Avenue Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1618,1311,1996
"285","Union Station Drive Northeast, Northeast Washington, Washington","88","1900 Varnum Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1034,746,1431
"285","Union Station Drive Northeast, Northeast Washington, Washington","89","4400 8th Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",967,709,1318
"285","Union Station Drive Northeast, Northeast Washington, Washington","90","4200 40th Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",2074,1788,2405
"285","Union Station Drive Northeast, Northeast Washington, Washington","91","4300 13th Place Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",996,695,1425
"285","Union Station Drive Northeast, Northeast Washington, Washington","92","3800 Argyle Terrace Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1573,1313,1883
"285","Union Station Drive Northeast, Northeast Washington, Washington","93","4400 Springdale Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1747,1425,2141
"285","Union Station Drive Northeast, Northeast Washington, Washington","94","3700 37th Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1584,1312,1911
"285","Union Station Drive Northeast, Northeast Washington, Washington","95","3000 Tilden Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1797,1458,2213
"285","Union Station Drive Northeast, Northeast Washington, Washington","96","4000 Connecticut Avenue Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1572,1281,1929
"285","Union Station Drive Northeast, Northeast Washington, Washington","97","Scale Gate Road Northeast, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",673,475,951
"285","Union Station Drive Northeast, Northeast Washington, Washington","98","4000 5th Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1109,842,1459
"285","Union Station Drive Northeast, Northeast Washington, Washington","99","700 Taylor Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1213,905,1625
"285","Union Station Drive Northeast, Northeast Washington, Washington","100","3900 14th Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1299,1038,1624
"285","Union Station Drive Northeast, Northeast Washington, Washington","101","1200 Shepherd Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1198,986,1454
"285","Union Station Drive Northeast, Northeast Washington, Washington","102","2700 Quebec Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1531,1239,1891
"285","Union Station Drive Northeast, Northeast Washington, Washington","103","3300 Rowland Place Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1776,1412,2233
"285","Union Station Drive Northeast, Northeast Washington, Washington","104","3600 John McCormack Drive Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",781,546,1116
"285","Union Station Drive Northeast, Northeast Washington, Washington","105","900 Quincy Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",810,557,1176
"285","Union Station Drive Northeast, Northeast Washington, Washington","106","1400 Quincy Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",955,666,1368
"285","Union Station Drive Northeast, Northeast Washington, Washington","107","2400 Otis Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1013,786,1304
"285","Union Station Drive Northeast, Northeast Washington, Washington","108","3700 12th Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",825,591,1150
"285","Union Station Drive Northeast, Northeast Washington, Washington","109","Canal Road Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1508,1190,1910
"285","Union Station Drive Northeast, Northeast Washington, Washington","110","3700 10th Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1134,890,1443
"285","Union Station Drive Northeast, Northeast Washington, Washington","111","800 Randolph Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1090,824,1441
"285","Union Station Drive Northeast, Northeast Washington, Washington","112","3800 7th Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1033,822,1297
"285","Union Station Drive Northeast, Northeast Washington, Washington","113","1900 Lawrence Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",923,700,1216
"285","Union Station Drive Northeast, Northeast Washington, Washington","114","3100 17th Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1252,972,1612
"285","Union Station Drive Northeast, Northeast Washington, Washington","115","1400 Ogden Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1253,976,1608
"285","Union Station Drive Northeast, Northeast Washington, Washington","116","700 Otis Place Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1017,778,1328
"285","Union Station Drive Northeast, Northeast Washington, Washington","117","4300 Klingle Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1578,1332,1868
"285","Union Station Drive Northeast, Northeast Washington, Washington","118","Saint Albans Bridge, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1417,1149,1746
"285","Union Station Drive Northeast, Northeast Washington, Washington","119","3100 Macomb Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1600,1226,2086
"285","Union Station Drive Northeast, Northeast Washington, Washington","120","3200 19th Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1497,1151,1945
"285","Union Station Drive Northeast, Northeast Washington, Washington","122","0 Olmsted Walk, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1363,1131,1641
"285","Union Station Drive Northeast, Northeast Washington, Washington","123","800 Otis Place Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",998,791,1257
"285","Union Station Drive Northeast, Northeast Washington, Washington","124","3500 11th Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1181,899,1550
"285","Union Station Drive Northeast, Northeast Washington, Washington","125","2800 Arizona Avenue Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1665,1405,1971
"285","Union Station Drive Northeast, Northeast Washington, Washington","126","3300 Connecticut Avenue Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1352,1129,1618
"285","Union Station Drive Northeast, Northeast Washington, Washington","127","800 Newton Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",729,502,1058
"285","Union Station Drive Northeast, Northeast Washington, Washington","128","3000 Clinton Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1113,825,1500
"285","Union Station Drive Northeast, Northeast Washington, Washington","129","400 Park Road Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",965,728,1278
"285","Union Station Drive Northeast, Northeast Washington, Washington","130","3300 7th Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",721,514,1010
"285","Union Station Drive Northeast, Northeast Washington, Washington","131","4800 Foxhall Crescent Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1520,1299,1777
"285","Union Station Drive Northeast, Northeast Washington, Washington","132","700 Morton Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1097,810,1485
"285","Union Station Drive Northeast, Northeast Washington, Washington","133","1400 Irving Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",819,618,1084
"285","Union Station Drive Northeast, Northeast Washington, Washington","134","The Westchester 'A' Building, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1611,1278,2030
"285","Union Station Drive Northeast, Northeast Washington, Washington","135","1200 Beach Drive Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1499,1224,1834
"285","Union Station Drive Northeast, Northeast Washington, Washington","136","1200 Lawrence Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",843,580,1223
"285","Union Station Drive Northeast, Northeast Washington, Washington","137","3400 9th Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",768,510,1155
"285","Union Station Drive Northeast, Northeast Washington, Washington","138","2800 Chancellor's Way Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",702,489,1006
"285","Union Station Drive Northeast, Northeast Washington, Washington","139","1400 Newton Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1210,899,1627
"285","Union Station Drive Northeast, Northeast Washington, Washington","140","2500 1st Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",615,426,886
"285","Union Station Drive Northeast, Northeast Washington, Washington","141","2900 Garfield Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1515,1234,1859
"285","Union Station Drive Northeast, Northeast Washington, Washington","142","1400 Irving Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1145,809,1620
"285","Union Station Drive Northeast, Northeast Washington, Washington","143","500 Irving Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",864,626,1190
"285","Union Station Drive Northeast, Northeast Washington, Washington","144","100 Michigan Avenue Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",654,452,946
"285","Union Station Drive Northeast, Northeast Washington, Washington","145","3000 10th Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",783,563,1087
"285","Union Station Drive Northeast, Northeast Washington, Washington","146","2900 Thayer Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1000,762,1311
"285","Union Station Drive Northeast, Northeast Washington, Washington","147","3100 11th Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",999,713,1399
"285","Union Station Drive Northeast, Northeast Washington, Washington","148","3500 Commodore Joshua Barney Drive Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",914,689,1210
"285","Union Station Drive Northeast, Northeast Washington, Washington","149","3000 Normanstone Drive Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1317,1072,1617
"285","Union Station Drive Northeast, Northeast Washington, Washington","150","2600 Connecticut Avenue Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1291,1057,1575
"285","Union Station Drive Northeast, Northeast Washington, Washington","151","2800 18th Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1294,1005,1665
"285","Union Station Drive Northeast, Northeast Washington, Washington","152","2700 Woodley Road Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1367,1122,1665
"285","Union Station Drive Northeast, Northeast Washington, Washington","153","3400 Observatory Lane Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1363,1092,1700
"285","Union Station Drive Northeast, Northeast Washington, Washington","154","1100 Girard Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1049,742,1482
"285","Union Station Drive Northeast, Northeast Washington, Washington","155","McMillan Drive Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",716,489,1048
"285","Union Station Drive Northeast, Northeast Washington, Washington","156","400 Howard Place Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",904,689,1184
"285","Union Station Drive Northeast, Northeast Washington, Washington","157","1600 Evarts Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",830,605,1137
"285","Union Station Drive Northeast, Northeast Washington, Washington","158","1300 Girard Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1072,816,1406
"285","Union Station Drive Northeast, Northeast Washington, Washington","159","2400 22nd Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",765,560,1044
"285","Union Station Drive Northeast, Northeast Washington, Washington","160","2300 44th Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1408,1154,1717
"285","Union Station Drive Northeast, Northeast Washington, Washington","161","2300 Lincoln Road Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",507,336,764
"285","Union Station Drive Northeast, Northeast Washington, Washington","162","1700 Kalorama Road Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1155,886,1504
"285","Union Station Drive Northeast, Northeast Washington, Washington","163","3900 Benton Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1616,1209,2158
"285","Union Station Drive Northeast, Northeast Washington, Washington","164","2500 Reed Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",629,471,838
"285","Union Station Drive Northeast, Northeast Washington, Washington","165","1000 Evarts Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",778,573,1056
"285","Union Station Drive Northeast, Northeast Washington, Washington","166","400 Evarts Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",683,451,1033
"285","Union Station Drive Northeast, Northeast Washington, Washington","167","600 Edgewood Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",694,468,1028
"285","Union Station Drive Northeast, Northeast Washington, Washington","168","2100 30th Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",809,594,1101
"285","Union Station Drive Northeast, Northeast Washington, Washington","169","2600 15th Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1118,859,1454
"285","Union Station Drive Northeast, Northeast Washington, Washington","170","1300 W Street Northeast, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",680,488,945
"285","Union Station Drive Northeast, Northeast Washington, Washington","171","2400 9th Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",831,615,1122
"285","Union Station Drive Northeast, Northeast Washington, Washington","172","1900 9th Place Northwest, Northeast Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",689,510,930
"285","Union Station Drive Northeast, Northeast Washington, Washington","173","1400 Chapin Street Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1039,775,1392
"285","Union Station Drive Northeast, Northeast Washington, Washington","174","2600 Rock Creek Drive Northwest, Northwest Washington, Washington","3/17/2019 - 3/17/2019, Every day, Daily Average",1238,1005,1524
